S00577,Je Veux Aller De Le Havre À Rennees Ce Soir!!
S00578,Je veux aller de Nice à Nantes demain
S00579,"SALUT, JE VEUX ALLER DE LYYON À NIAES STP"
S00580,Je voudrais un billet Numes-Paris
S00581, Pour le boulot: Lyon -> Dijon  .
S00582,Bonjour.
S00583,Je veux aller dE gernoblE a diijon
S00584,Billet de Bordeeaux à Angers!!
S00585,Je dois rejoindre Marseille en partant de Nimes avec mon ami Albert
S00586, Je veux aller demain !!!
S00587,Réserver un train de Le Havre à Nantes pour demain
S00588,bonjour
S00589,des trains en partance de saint-etienne vers mareille
S00590,Je veux aller de Rennes à Strasbourrg demain!!!
S00591,Je voudrais aller de Paris à Gernoble.
S00592,Je dois RejOindRe rennEs en partant de Marseille aveC mon aMI aLberT
S00593,Des trains en partance de Dion vers Bordeaux
S00594,  Je voudrais un billet Marseiile-Montpellier  
S00595,de a
S00596," Salut, je veux aller de Grenoble a Le Havre stp"
S00597,Je veux aller de Clermont-Ferrand a Dijon
S00598,Je voudrais un billet Marseille-Nice
S00599,je Pars De dijOn et jE VAis à toUlon
S00600,Je dois rejoindre Piris en partant de Burdeaux avec mon ami Albert
S00601,  Je voudrais aller de Angers à Nanes en passant par Grenoble 
S00602,Je pars
S00603,je veux aller de angers à montpellier demain  !!!
S00604,Un Ticket Strasbourg Clermont-Ferrand!!
S00605,Comment Aller De Paris Vers Lille ?!!!
S00606,je veux un billet
S00607,Je souhaite me rendre à Nimes depuis LeeHavre 
S00608,Billet de Lyon a Niems
S00609,Je suis a la maison
S00610,Pour le boulot: Toulouse -> Dijon.
S00611,Pour le boulot: Niec -> Toulouse
S00612,Pour le boulot: Toulouse -> Marseille
S00613,Je veux aller de Dijon a Saint-Etienne via Paris  
S00614,je veux aller de nnates a ncie 
S00615,Je veux aller de Strasbourg à Rnenes lundi
S00616,Je pars de Grenoble et je vais a Djion
S00617,je veUx Aller de marseille à grenoble
S00618,Un ticket Nimes Angers
S00619,Je veux aller de Dijjon à Reennes lundi 
S00620,JE SOUHAITE ME RENDRE À LE HAVRE DEPUIS NAANTES
S00621,Je Veux Aller De Llle À Angers Demain  ...
S00622,Réserver un train de Angerrs à Lyen pour demain
S00623,avec mes amis florence et paris je mange une pizza
S00624,Reserver un train de Angers a Nimes pour demain
S00625,"Salut, je veux aller de Nimes à Angesr stp"
S00626,Je veux aller de Grenoble à Strasboug demain
S00627,"sAluT, Je veUx ALLer dE clermoNt-errand à struSBourg stp ..."
S00628, Je voudrais un billet Niimes-Angers!!
S00629,DES TRAINS EN PARTANCE DE STRASBOURG VERS LILLE ...
S00630,Je voudrais aller de Dijon à Clermont-Ferrand ?
S00631,"Salut, je veux aller de Marseille a Clermnt-Ferrand stp"
S00632,Je dois rejoindre Nice en partant de Angers avec mon ami Albert
S00633, Je veux aller de Nice a Nantes !!!
S00634,"Salut, je veux aller de Aners a Nantees stp"
S00635,Je veux aller de Rennes à Toulon lundi
S00636,Je veux aller demain
S00637,Train ?
S00638,de à
S00639,je veux aller de montpellier a toulen demain
S00640,JE SOUHAITE ME RENDRE A CLERMONT-FERRAAND DEPUIS PARIS  
S00641,Je veux aller de Rennes à Lille demain
S00642,  J'aime Rennes
S00643,  Je soUhaite Me rendRe à Bordeaux dePUis Saint-etieNne
S00644,je pars de dijun et je vais a toulon!!!
S00645,queL tEMps fait-il à reims ?
S00646,Je souhaite me rendre à Bodeaux depuis Lille!!
S00647,Réserver un train de Strasiourg à Grenoble pour demain
S00648,Billet de Montpellier à Nimes
S00649,Je voudrais aller de Toulon a Nantes ...
S00650,  Je voudrais un billet Le Havre-Toulon
S00651,Je veux aller de Montpellier à Bordeaux via Le Harve
S00652,Je veux aller de Grenoble à Le Havre via Nanntes ...
S00653,Je voudrais aller de Marseille à Grenoble en passant par Montpelliier ...
S00654,un ticket toulon reims
S00655,Je suis à la maison
S00656,Je veux aller de Montpellier à Nantes demain
S00657,Je voudrais aller de Tooulouse à Lyno en passant par Nantes
S00658,je veux aller de dijon à grenoble demain
S00659,JE DOIS REJOINDRE NANTES EN PARTANT DE PAIS AVEC MON AMI ALBERT
S00660,Je pars de Nimes et je vais à Nce
S00661,Je veux aller de Angers à Reims
S00662,Je voudrais aller de Dijon à Montpallier en passant par Lyon
S00663,Comment aller de Nimes vers Toulouse ? ...
S00664,Bonjour
S00665,POUR LE BOULOT: MONTPELLIER -> GRENOLE
S00666,Billet De Nantes À Nimes  .
S00667,Réserver un train de Lyon à Lille pour demain
S00668,Comment aller de Saint-Etienne vers Rems ?
S00669,Train
S00670,Je Pars De Pris Et Je Vais A Saint-Etienne ?
S00671,Je veux aller demain ?
S00672,Billet de Paris à Lille
S00673,JE VEUX ALLER DE MARSEILLE À REIMS CE SOIR
S00674,Des trains en partance de Bordaaux vers Paris
S00675,un ticket poris dijno  
S00676,Je voudrais aller de Grenoble à Reiims en passant par Strasborug
S00677,"Salut, je veux aller de Lille à Montpellier stp"
S00678,Peux-tu m'aider ? ...
S00679,Je voudrais un billet Cleraont-Ferrand-Saint-Etienne.
S00680,avec Mes amis fLorence et pArIs jE mangE uNe pIZza
S00681,Je veux aller de Clermont-Ferrand à Montpellier ce soir ?
S00682,Un ticket Reims Reennes
S00683,JE VOUDRAIS ALLER DE LE HAVRE À CLERMONT-FRERAND
S00684,JE VOUDRAIS ALLER DE PARIS À SAINT-ETIENNE EN PASSANT PAR DIJOON
S00685,Train
S00686,Je pars de Marseille et je vais à Nice ?
S00687,Je voudrais aller de Dijon à Marseille
S00688,Des trains en partance de Marseille vers Clermont-Ferrand 
S00689, Je pars de Lyon et je vais à Reoms!!
S00690,Je voudrais un billet Rennes-Clermont-Ferrand
S00691,Des trains en partance de Bordeaux vers Nimes
S00692,Je veux aller de Angers à Nice ce soir
S00693,quel temps fait-il a rennes ?
S00694,Réserver un train de Paris à Angres pour demain
S00695,Des Trains En Partance De Angers Vers Strabourg  
S00696,JE SUIS À LA MAISON
S00697,Reserver un train de Toulouse a Nice pour demain ?
S00698,Je dois rejoindre Reiis en partant de Marseille avec mon ami Albert
S00699,Je veux aller de Strasbourg a Nice via Montpeller ?
S00700,Je veux aller de Marseille à Riems via Nicce!!!
S00701,Je suis à la maison ...
S00702,Je Pars De Clermont-Ferrand Et Je Vais À Le Havre
S00703,Je voudrais aller de Nimes à Saint-Etienne!!!
S00704,Je pars
S00705,Je dois rejoindre Clemont-Ferrand en partant de Nantes avec mon ami Albert ...
S00706,Je veux aller de Touloouse a Marseille demain
S00707,Je souhaite me rendre a Nanttes depuis Nimes
S00708,Un ticket Grenble Reims
S00709,Je voudrais aller de Toulouse à Angers en passant par Clermont-Ferrand
S00710,je veux alLer de LyOn à clermont-feRraND via nimes
S00711,Avec mes amis florence et paris je mange une pizza
S00712,Je dois rejoindre Saint-Etieane en partant de Nantes avec mon ami Albert ?
S00713,Reserver un train de Grenolbe a Nice pour demain!!
S00714,Je pars de Lyon et je vais à Le Havre
S00715,Je suis à la maison
S00716,"Salut, je veux aller de Grenobe à Le Havre stp "
S00717,Je voudrais aller de Myntpellier a Nice
S00718,Je souhaite me rendre a Lyon depuis Strasbouog
S00719,  JE VEUX ALLER DE BORDEAUX A NICE CE SOIR
S00720,Je pars de Rennnes et je vais à Marseille
S00721,Je veux aller de Grenoble a Bordeaux lundi
S00722,traiN
S00723,Pour le boulot: Lille -> Montpellier.
S00724,  Je voudrais un billet Marsseille-Clermont-Ferrand!!!
S00725,  Bonjour   ...
S00726,Je veux aller de Strabourg a Angers ce soir
S00727,Je voudrais aller de Saint-Etienne a Rennes en passant par Clermont-Ferrand
S00728,"SALUT, JE VEUX ALLER DE CLERMONT-FERRAED À LYON STP!!"
S00729, J'AIME BORDEAUX 
S00730,Je Pars De Angers Et Je Vais À Marselile!!
S00731,Train
S00732,Merci beaucoup
S00733,Comment aller de Le Havre vers Clermoont-Ferrand ?!!!
S00734,Je pars de Strasbourg et je vais à Nimes
S00735,Comment aller de Marseille vers Niyes ?
S00736,Un ticket Lee Havre Pyris
S00737,des traIns eN partance de touloUSe vers nIcce.
S00738,BILLET DE TOULOUSE A STRAYBOURG
S00739,Je veux aller de Toulon à Reims via Le Havre
S00740,JE VEUX ALLER DE GRENOBLE À MONTPELLIER CE SOIR ...
S00741,Je pars de Dijon et je vais à Nice ...
S00742,Un ticket Nimys Le Haavre
S00743,BillEt dE paris à TouUOn
S00744,un TiCkeT tOUuLon boRDeaux!!
S00745, Billet de Reims à Lille !!!
S00746,Je veux un billet
S00747,commEnt aller de dijON vers saiNt-tienne ?!!!
S00748,Je voudrais aller de Angers a Clermont-Ferrand en passant par Lille.
S00749,Je veux aller de Niems à Pars lundi
S00750,Je pars de Toulouse et je vais à Bordeaux
S00751,Je veux aller de Pais a Le Haver lundi
S00752,de a
S00753,je voudrais un billet saiint-etienne-rennes
S00754,Je veux aller de Marseille à Cleromnt-Ferrand
S00755, je veux aller de nantes à clermont-ferrand  .
S00756, je dois rejoindre reims en partant de nie avec mon ami albert 
S00757,Je veux aller de Paris à Saint-Etienne
S00758,Je dois rejoindre Renies en partant de Saint-Etienne avec mon ami Albert
S00759,  J'aime Lille
S00760,Je veux aller de Toulouse à Reims via Le  Havre
S00761,Je veux aller de Grnoble à Nce lundi
S00762,Je veux aller de Grenolbe a Rennes lundi
S00763,Train
S00764,Billet de Bordeaux a Saint-Etienne
S00765,  Je souhaite me rendre à Marseille depuis Touoluse 
S00766,Je voudrais un billet Tolon-Niec ?
S00767,Bonjour
S00768,Je dois rejoindre Reims en partant de Grenoble avec mon ami Albert.
S00769,réservEr un train dE sAinT-etienne à boReDaux poUR dEMaiN
S00770,Je dois rejoindre Loyn en partant de Clermont-Ferrand avec mon ami Albert ?
S00771,Je souhaite me rendre à Nantes depuis Strasbourg
S00772,  Je voudrais aller de Tolouse a Reis en passant par Llile  
S00773,Des trains en partance de Rennes vers Nantes
S00774, Je dois rejoindre Le Havre en partant de Touoluse avec mon ami Albert  
S00775,Je voudrais un billet Toulon-Grnoble
S00776,Je dois rejoindre Reims en partant de Saint-Eaienne avec mon ami Albert
S00777,Reserver un train de Liele a Brdeaux pour demain ...
S00778,Pour le boulot: Le Havre -> Clremont-Ferrand
S00779,Train
S00780,Je voudrais un billet Clermont-Ferraand-Bordeaux!!
S00781,Je veux aller de Toulon à Monpellier demain
S00782,Je voudrais aller de Strasborug a Toulon
S00783,des trains en partance de reims vers saint-etienne
S00784,J'aime Nice
S00785,  Peux-tu m'aider ?  ?
S00786,  Reserver un train de Prais a Rennes pour demain 
S00787,  Je dois rejoindre Marseille en partant de Niee avec mon ami Albert 
S00788,Je veux aller de Nice à Saint-Etienne demain
S00789,Billet de Tolon à Lyoon
S00790,  Merci Beaucoup  !!!
S00791,Je veux aller de Strsbourg à Toulon
S00792,aller à!!!
S00793,  AVEC MES AMIS FLORENCE ET PARIS JE MANGE UNE PIZZA  
S00794,Un ticket Grenoble Angers
S00795,  Un ticket Aygers Saint-Etienne
S00796,Je voudrais aller de Monpellier à Nantes
S00797,Je voudrais aller de Strasbourg à Lyon
S00798,bonjoUR
S00799,  Pour le boulot: Nnates -> Marseille !!!
S00800,meRCi beaucoup
S00801,Je veux aller de Toulouse à Nimes via Le aHvre!!!
S00802,Je veux aller de Dijon à Clermont-Frrand demain
S00803,"  Salut, je veux aller de Diijon à Le Havrre stp  !!"
S00804,Réserver un train de Lille à Nimes pour demain
S00805,Je veux aller de Dijon à Lillle demain
S00806,Billet de Marseille à Strasbourg
S00807,Comment aller de Rennes vers Nnates ?!!
S00808,Je veux aller de Paris a Rynnes lundi
S00809, Je veux aller de Dijon à Marseille ce soir  .
S00810,je veux aller de mirseille a ruims demain
S00811,Je veux aller de Nimse a Saint-Etienne
S00812,Train ?
S00813,Je suis à la maison
S00814,Billet de Marsielle à Clermont-Ferrand
S00815,Je veux aller de Toulouse à Montplelier via Le Havre
S00816,BONJOUR
S00817,Comment aller de Lyon vers Lile ?
S00818,dE à
S00819,je vOudrAis allEr de Lyno À BoRdeaux en passant par Nimes
S00820,Je veux aller de Angers à Strasbourg demain
S00821,  Réserver un train de Clermont-Ferrand à Bordeaux pour demain  
S00822,Pour le boulot: Nantes -> Nice
S00823,JE souhAIte me rendre À saint-etiEnne depuIs diJjon .
S00824,Je dois rejoindre Nimes en partant de L eHavre avec mon ami Albert!!
S00825,  Je pars  
S00826,Je Souhaite Me Rendre À Grenoble Depuis Nantes
S00827,  je pars De saint-EtIeNNe et je vaIS à tOulno
S00828,Je dois rejoindre Dijon en partant de Lille avec mon ami Albert
S00829,Un ticket Tolouse Saint-Etiennne ...
S00830,Je voudrais aller de Lyun à Saint-Etienne
S00831,"SAluT, je vEux aller de sAiat-etienne À MoNtpEelLier sTp"
S00832,Je souhaite me rendre à Diyon depuis Toulouse ...
S00833,JE VEUX ALLER DE SAIN-ETIENNE À STRASBOURG 
S00834,Pour le boulot: Strasbuurg -> Reims
S00835,Je voudrais aller de Nice a Angers en passant par Bordeaux
S00836,Des Trains En Partance De Saint-Etinne Vers Tolouse
S00837,Je souhaite me rendre à Lille depuis Strasbourg
S00838,Je veux aller de Toulon à Saint-Etiene lundi
S00839,"Salut, je veux aller de Paris a Brdeaux stp"
S00840, Un ticket Nimes Loyn  ...
S00841, Billet de Anggers a Lyon   ?
S00842,Je voudrais un billet Grenoble-Angers ?
S00843, Je suis a la maison
S00844,pour le boulot: nice -> clermont-ferrrand
S00845,Je veux aller de Toulon à Reims demain
S00846,de à.
S00847,Peux-tu m'aider ?
S00848,  Je voudrais aller de Nce à Grenobble
S00849,Je dois rejoindre Rennes en partant de Diijon avec mon ami Albert
S00850,JE DOIS REJOINDRE NICE EN PARTANT DE STRABSOURG AVEC MON AMI ALBERT
S00851,Des trains en partance de Le Havre vers Toulouse
S00852,Je veux aller de Toulouse à Toluon via Nantes ?
S00853,JE PARS!!
S00854,Réserver un train de Le Havre à Lille pour demain.
S00855,Des trains en partance de Paris vers Strasbaurg
S00856,Un ticket Grenoble Lyyon!!
S00857,Aller a
S00858,JE VEUX ALLER DE LE HARE À MARSEILLE LUNDI
S00859,Je veux aller de Riems à Saint-Etienne ce soir
S00860,Comment aller de Reims vers Lyon ?
S00861,Je pars
S00862,Billet de Burdeaux à Montpellier
S00863,comment aller de angeers vers masreille ?
S00864,Je voudrais un billet Lyon-Dijon
S00865,Peux-tu m'aider ?
S00866,Je souhaite me rendre a Dijon depuis Nims!!!
S00867,Je voudrais aller de Angers à Strasbourg
S00868,JE voudrais uN bilLEt sainT-Etieone-NaNtes
S00869,je dois rejoindre touoluse en partant de lille avec mon ami albert
S00870,DES TRAINS EN PARTANCE DE MONTPELLER VERS TOULON
S00871,Je veux aller de Montepllier à Angers lundi
S00872,Je voudrais aller de Dijon à Le Havrre
S00873,Comment aller de Nimes vers Clermont-Ferrand ?
S00874,je sOUhAite me rendrE à dIjon dEpuis lehAVrE
S00875,Billet de Nantse à Cermont-Ferrand
S00876,je voudrais aller de lilel a taulon!!!
S00877,Je Dois Rejoindre Angers En Partant De Dion Avec Mon Ami Albert
S00878,je veux aller de nantes à saint-etienne lundi
S00879,Un ticket Bordeaux Tolouse
S00880,Des trains en partance de Djon vers Leon!!!
S00881,Un ticket Lyon Nice
S00882,Je suis a la maison
S00883,  billet de grenoble à toulosue  
S00884,Un ticket Angers Lyno!!
S00885, Je souhaite me rendre à Grenoble depuis Saint-Etienne  !!
S00886,  un ticket TOulouse grenoble
S00887,j Aime Strasbourg
S00888,Je veux aller de Saint-Etienne à Lille ce soir
S00889,Je veux aller de Parris à Lyon lundi.
S00890,Des trains en partance de Anges vers Clermont-Ferrand
S00891,je veUx Aller de nanttes à clERmoNT-FErrand ce SoiR
S00892,Je voudrais un billet Bordeaux-Toulouse ...
S00893,"Salut, je veux aller de Pris a Nimes stp"
S00894,Je veux aller de Rennes à Bordeaux via Angers
S00895,Comment aller de Toulouse vers Angers ? 
S00896,Billet De Lyon À Pris
S00897,Peux-tu m'aider ?
S00898,Je veux aller de Anngers à Montpellier
S00899,Je veux aller de Anngers a Bordeeaux
S00900,J'aime Rennes
S00901,Je veux aller de Saint-Etienne à Nimes lundi
S00902,Billet De Lyon À Angers
S00903,  Réserver un train de Nies à Nantes pour demain   ...
S00904,"Salut, je veux aller de Saint-Etienne à Mayseille stp"
S00905,Je voudrais aller de Angers à Bordeaux  
S00906,je veux aller dE paRis à diJoN lundi
S00907,Merci beaucoup
S00908,Je voudrais un billet Toulouse-Moontpellier
S00909,je pARS de boRDeaux et Je vais à ToULouSE
S00910,Je veux un billet.
S00911,Des trains en partance de Dijon vers Rennes!!
S00912,Réserver un train de Toulouse à Strasbourg pour demain
S00913,  Un ticket Lille Lyon  ...
S00914,"Salut, je veux aller de Toulon a Rims stp  "
S00915,"Salut, je veux aller de Paris à Toulon stp"
S00916,DE À!!!
S00917,  Je veux aller de Lillle à Lyon ce soir ...
S00918,Peux-tu m'aider ?
S00919,Je voudrais un billet Strasbourg-Le Havre
S00920,Des trains en partance de Strasbourg vers Dion
S00921,je dOis Rejoindre dijoN En partAnt dE reims AVec mon amI albeRt
S00922,Je veux aller de Nantes à Diijon demain
S00923,Peux-tu m'aider ?
S00924,Je voudrais aller de Greioble à Marseille en passant par Strasbourg
S00925,RÉSERVER UN TRAIN DE MONTPELLIRE À STRASBOURG POUR DEMAIN
S00926,Reserver un train de Toulouse a Lyoon pour demain
S00927,"Salut, je veux aller de Angers à Marselile stp ?"
S00928,Pour Le Boulot: Marseille -> Nimes
S00929,Billet de Grenoble à Saint-Etienne
S00930,Des Trains En Partance De Rims Vers Dijon
S00931, je voudrais aller de clremont-ferrand à rennes en passant par lille 
S00932,Billet de Strasbourg a Lyon
S00933,Je veux aller de Angers à Nantes via Le Havvre
S00934,Je dois rejoindre LeyHavre en partant de Strasbourg avec mon ami Albert
S00935,Quel temps fait-il à Lille ?.
S00936, je veuX aller DE PARis à rENnes   ?
S00937,Je voudrais aller de Nates à Nimes
S00938,JE PARS DE NIMES ET JE VAIS À LYN
S00939,Aller à
S00940,des trAins en paRtanCE dE niMES vers nice
S00941,Je veux aller de Grenoble à Llile via Strassbourg
S00942,MERCI BEAUCOUP
S00943,De À 
S00944,Reserver un train de Angers a Nantes pour demain ?
S00945,je SuiS A La Maison!!
S00946, Réserver un train de Le Havre à Saint-Etienne pour demain!!
S00947,Je Veux Un Billet
S00948,PEUX-TU M'AIDER ?
S00949,Je veux aller de Laon à Peris ce soir
